YouBike Station ID,YouBike Station Name,Closest Weather Station,Distance (km)
500104120,YouBike2.0_忠誠忠義街口(南側),Science Education Center,1.57098372711631
500104121,YouBike2.0_士林國小,Science Education Center,0.956614242209862
500104122,YouBike2.0_雙溪濕地公園,Science Education Center,0.360751213512538
500104123,YouBike2.0_劍潭海外青年活動中心(志清大樓),Science Education Center,2.16194391217268
500104124,YouBike2.0_天和一號公園,Tianmu,0.270615448582568
500104125,YouBike2.0_忠誠路二段178巷口,Tianmu,0.44461225240399
500104126,YouBike2.0_克強磺溪街口,Shipai,1.25422158209852
500104128,YouBike2.0_蘭雅公園(西側),Tianmu,1.21064677155218
500104129,YouBike2.0_福林路100巷77弄口,Science Education Center,1.66268554600992
500104130,YouBike2.0_福林路100巷11弄口,Science Education Center,1.62589291978268
500104131,YouBike2.0_重慶北路四段190巷口(通河西街側),Science Education Center,1.34146991891495
500104132,YouBike2.0_承德區民活動中心,Science Education Center,1.99787359750588
500105001,YouBike2.0_台北花木批發市場,NTU,1.14414223080906
500105002,YouBike2.0_捷運萬隆站(4號出口),NTU,1.2851079813274
500105003,YouBike2.0_捷運萬隆站(1號出口),NTU,1.45445754135132
500105004,YouBike2.0_萬和二號公園,NTU,1.44349686662702
500105005,YouBike2.0_捷運萬隆站(2號出口),NTU,1.4227177231412
500105006,YouBike2.0_景仁公園,NTU,2.00406165923321
500105007,YouBike2.0_捷運景美站(2號出口),NTU,2.2913266320726
500105008,YouBike2.0_羅斯福景隆街口,NTU,1.69695298128533
500105009,YouBike2.0_景福街/羅斯福路6段142巷口,NTU,1.7846268119669
500105010,YouBike2.0_興旺公園,NTU,1.42650226096083
500105011,YouBike2.0_興福國中,NTU,1.45082902233507
500105012,YouBike2.0_興隆路2段203巷,NTU,1.42691440929954
500105013,YouBike2.0_景美運動公園,NTU,1.43544989652949
500105014,YouBike2.0_景美醫院,NTU,2.53957870222254
500105015,YouBike2.0_師範大學公館校區,NTU,0.735678291785246
500105016,YouBike2.0_景華街128巷口,NTU,2.23259843752355
500105017,YouBike2.0_仙跡岩登山口(景興路),NTU,2.59325973490326
500105018,YouBike2.0_國立政治大學,Wenshan,1.66656872548572
500105019,YouBike2.0_捷運動物園站,Wenshan,0.577884534724
500105020,YouBike2.0_捷運木柵站,Wenshan,0.498470448650376
500105021,YouBike2.0_捷運萬芳社區站,Wenshan,0.898821910028132
500105022,YouBike2.0_文山運動中心,Wenshan,1.7419063330681
500105023,YouBike2.0_捷運辛亥站,Wenshan,1.92393258244789
500105024,YouBike2.0_興豐公園,NTU,1.80253663411232
500105025,YouBike2.0_木柵光輝路口,Wenshan,2.59463401769665
500105026,YouBike2.0_考試院,Wenshan,3.08986923879401
500105027,YouBike2.0_和興路26巷口,NTU,3.2180194077419
500105028,YouBike2.0_世新大學,NTU,2.87325316744295
500105029,YouBike2.0_一壽橋,Wenshan,3.35184006374982
500105030,YouBike2.0_臺北市立景美女中,Wenshan,3.11228329538103
500105031,YouBike2.0_永安藝文館-表演36房,Wenshan,2.12621422633394
500105032,YouBike2.0_忠順區民活動中心,Wenshan,2.32107386643342
500105033,YouBike2.0_景文中學,Wenshan,2.02083352470685
500105034,YouBike2.0_老泉街籃球場,Wenshan,3.39016336603851
500105035,YouBike2.0_文山行政中心,Wenshan,1.54332147219455
500105036,YouBike2.0_木柵公園,Wenshan,2.27142304568262
500105037,YouBike2.0_興隆公共住宅D2區,Wenshan,1.99667707476613
500105038,YouBike2.0_木新路3段95巷口,Wenshan,2.69701416895894
500105039,YouBike2.0_樟腳里公園,Wenshan,2.49157493067668
500105040,YouBike2.0_實踐國中,Wenshan,3.06328399459546
500105041,YouBike2.0_指南路3段2巷,Wenshan,1.92090627274288
500105042,YouBike2.0_萊茵公園,Wenshan,2.06310824953824
500105043,YouBike2.0_木柵社會住宅,Wenshan,1.71456430986244
500105044,YouBike2.0_秀明路一段185巷口,Wenshan,1.41249182113237
500105045,YouBike2.0_秀明路一段129巷口,Wenshan,1.52357404287483
500105046,YouBike2.0_恆光橋(老泉街),Wenshan,2.62200820640842
500105047,YouBike2.0_萬有3號公園,NTU,1.7490835139511
500105048,YouBike2.0_捷運萬芳醫院站(興隆路三段115巷),Wenshan,1.77177888328563
500105049,YouBike2.0_興得閱覽室,Wenshan,2.21700200197382
500105050,YouBike2.0_辛亥生態公園,Wenshan,1.95311360868021
500105051,YouBike2.0_博嘉運動公園,Wenshan,0.177189069477684
500105053,YouBike2.0_仙岩公園,NTU,2.08958830693269
500105054,YouBike2.0_政大一街口,Wenshan,1.92462292133773
500105055,YouBike2.0_文山第二行政中心,NTU,1.89289900023913
500105056,YouBike2.0_移民署訓練中心,Wenshan,2.02797619048282
500105057,YouBike2.0_海巡署(南側),Wenshan,1.84431250538159
500105058,YouBike2.0_明道國小東南側,Wenshan,2.04481385617998
500105059,YouBike2.0_木南公園,Wenshan,1.81460387508489
500105060,YouBike2.0_實踐國中(木新路三段310巷口),Wenshan,2.86336549565216
500105061,YouBike2.0_師範大學公館校區_1,NTU,0.780537594394269
500105062,YouBike2.0_捷運動物園站(2號出口),Wenshan,0.602473624586296
500105063,YouBike2.0_政大水岸電梯,Wenshan,2.29061141668539
500105064,YouBike2.0_敦南山林,Wenshan,0.112883705214799
500105066,YouBike2.0_景美污水抽水站,NTU,0.496386152070255
500105067,YouBike2.0_萬和三號公園(北側),NTU,1.23848359483912
500105068,YouBike2.0_景興國中,NTU,2.04417169003055
500105069,YouBike2.0_景仁公園_1,NTU,1.96027667073109
500105070,YouBike2.0_師大公館校區學二舍,NTU,0.850970574351223
500105071,YouBike2.0_景行公園,NTU,2.40122142479116
500105072,YouBike2.0_萬興國小,Wenshan,1.43984230528915
500105073,YouBike2.0_辛亥路四段77巷口,Wenshan,1.80196300977339
500105074,YouBike2.0_景興路42巷口,NTU,1.98687476669429
500105075,YouBike2.0_木柵路三段48巷,Wenshan,1.91725876163195
500105076,YouBike2.0_木柵路二段109巷,Wenshan,1.99494992238267
500105077,YouBike2.0_試院公園,NTU,3.00732456017249
500105079,YouBike2.0_樟樹公園,Wenshan,2.74267967328414
500105080,YouBike2.0_萬美萬安街口,Wenshan,0.539025522831792
500105081,YouBike2.0_興隆路二段203巷(敦南),NTU,1.64554032767912
500105082,YouBike2.0_新光秀明路口,Wenshan,1.16773008179227
500105083,YouBike2.0_光輝路134巷口,Wenshan,2.57892079361016
500105084,YouBike2.0_光輝公園,Wenshan,2.71257505199401
500105085,YouBike2.0_木新公園,Wenshan,2.87499395790213
500105086,YouBike2.0_興隆路二段275巷1弄口,NTU,1.86216572256803
500105087,YouBike2.0_中國科技大學,Wenshan,2.06769119077284
500105088,YouBike2.0_樟新街8巷,Wenshan,3.36057473551885
500105089,YouBike2.0_仙岩路22巷口,NTU,1.95064210563501
500105090,YouBike2.0_木柵萬芳路口,Wenshan,0.888342509265968
500105091,YouBike2.0_福興路78巷,NTU,1.56585305561589
500105092,YouBike2.0_辛亥木柵路口,Wenshan,2.81906034770612
500105093,YouBike2.0_興泰公園,NTU,1.9535684438986
500105094,YouBike2.0_興岩社會福利綜合大樓,NTU,1.81936255108537
500105095,YouBike2.0_興隆路二段22巷9弄口,NTU,1.95939944467869
500105096,YouBike2.0_木新路三段155巷口,Wenshan,2.70151289575335
500105097,YouBike2.0_景興路102巷口,NTU,2.24735726490236
500105098,YouBike2.0_景福街223巷,NTU,2.20193454803457
500105100,YouBike2.0_達賢圖書館,Wenshan,1.56019815284326
500105101,YouBike2.0_捷運木柵站(西側),Wenshan,0.537805763205332
500105102,YouBike2.0_世新大學(試院路),NTU,2.84036435454077
500105103,YouBike2.0_興隆社會住宅D1區,Wenshan,2.38307671824585
500105104,YouBike2.0_名門社區,Wenshan,0.880389112245756
500105106,YouBike2.0_政大國際會館,Wenshan,1.37601575176008
500105107,YouBike2.0_萬芳出租國宅,Wenshan,1.03841893831567
500105108,YouBike2.0_景美國小,NTU,2.76710372608904
500105109,YouBike2.0_景文街142巷口,NTU,2.88478032488375
500106001,YouBike2.0_臺北自來水事業處,NTU,0.883804084065144
500106002,YouBike2.0_汀州思源街口東南側,NTU,0.75926435176876
500106003,YouBike2.0_捷運公館站(1號出口),NTU,0.509689934586323
500106004,YouBike2.0_捷運公館站(4號出口),NTU,0.57080733265078
500106005,YouBike2.0_捷運古亭站(9號出口),Taipei,1.4019316947145
500106006,YouBike2.0_捷運古亭站(2號出口),Da'an Forest Park,1.369462024168
500106007,YouBike2.0_捷運臺電大樓站(1號出口),NTU,1.21081572415054
500106008,YouBike2.0_客家文化主題公園,Da'an Forest Park,1.53703785786623
500106009,YouBike2.0_河堤國小,Da'an Forest Park,1.54610570075443
500106010,YouBike2.0_紀州庵,Da'an Forest Park,1.85841025611437
500106011,YouBike2.0_捷運臺電大樓站(5號出口),Da'an Forest Park,1.30323079857854
500106012,YouBike2.0_捷運臺電大樓站(4號出口),Da'an Forest Park,1.29472802088289
500106013,YouBike2.0_羅斯福三段金門街口,Da'an Forest Park,1.32563709881928
500106014,YouBike2.0_牯嶺公園,Taipei,1.63325763279631
500106015,YouBike2.0_捷運古亭站(8號出口),Taipei,1.36397856670411
500106016,YouBike2.0_捷運古亭站(7號出口),Taipei,1.26078336278154
500106017,YouBike2.0_南昌公園,Taipei,1.32685717635585
500106018,YouBike2.0_和平重慶路口,Taipei,1.16837102130236
500106019,YouBike2.0_孫立人將軍官邸,Taipei,0.994738381132793
500106020,YouBike2.0_羅斯福路二段6巷口,Taipei,1.09803075804973
500106021,YouBike2.0_金華杭州南路口,Taipei,1.03939703333457
500106022,YouBike2.0_捷運中正紀念堂站(3號出口),Taipei,0.698678327449571
500106023,YouBike2.0_捷運中正紀念堂站(4號出口),Taipei,0.519773497085389
500106025,YouBike2.0_螢橋國小,Taipei,1.28510663839986
500106026,YouBike2.0_古亭智慧圖書館,Taipei,1.42337804305823
500106027,YouBike2.0_永昌公園,Taipei,1.36171905390342
500106028,YouBike2.0_中華路二段409巷口,Taipei,1.46405135097074
500106029,YouBike2.0_南機場夜市(中華路二段),Taipei,1.37943246280607
500106030,YouBike2.0_南海和平路口西南側,Taipei,1.00964875507947
500106031,YouBike2.0_莒光和平路口,Taipei,1.02523864677542
500106037,YouBike2.0_水源路11-1號旁,NTU,1.40284355691522
500106038,YouBike2.0_南門國中,Taipei,0.702101379045154
500106039,YouBike2.0_捷運小南門站(2號出口),Taipei,0.531480239154591
500106040,YouBike2.0_介壽公園,Taipei,0.189096576464442
500106041,YouBike2.0_中華貴陽街口,Taipei,0.744697034506086
500106042,YouBike2.0_華山文創園區,Taipei,1.52887242231724
500106043,YouBike2.0_捷運善導寺站(1號出口),Taipei,1.12281780387356
500106044,YouBike2.0_濟南紹興路口,Taipei,1.09064715113183
500106046,YouBike2.0_林森仁愛路口,Taipei,0.703612255723448
500106047,YouBike2.0_中正運動中心,Taipei,0.50478951484201
500106048,YouBike2.0_信義杭州路口,Taipei,0.958081758802709
500106049,YouBike2.0_捷運善導寺站(3號出口),Taipei,1.12920407414365
500106050,YouBike2.0_捷運小南門站(1號出口),Taipei,0.55477931602534
500106051,YouBike2.0_延平南路133巷口,Taipei,0.64582884324413
500106052,YouBike2.0_捷運西門站(2號出口),Taipei,0.78239696393174
500106053,YouBike2.0_寶慶博愛路口,Taipei,0.545686447052636
500106054,YouBike2.0_法務部,Taipei,0.247801083196595
500106055,YouBike2.0_臺北市立大學(博愛校區),Taipei,0.292139276927207
500106056,YouBike2.0_國家圖書館,Taipei,0.22577780392744
500106057,YouBike2.0_市民金山路口,Taipei,1.83972731763534
500106058,YouBike2.0_聯合醫院和平院區,Taipei,0.895875712948726
500106059,YouBike2.0_中山堂,Taipei,0.853331188317278
500106060,YouBike2.0_中華漢口街口,Taipei,1.01027296347902
500106061,YouBike2.0_中華路一段21巷口,Taipei,1.12679589721179
500106062,YouBike2.0_捷運臺大醫院站(4號出口),Taipei,0.609570303259464
500106063,YouBike2.0_寶藏巖觀音亭,NTU,0.776898209126367
500106064,YouBike2.0_師大水源路口,Da'an Forest Park,1.68553697900147
500106065,YouBike2.0_中山徐州路口,Taipei,0.624179925391764
500106066,YouBike2.0_信義連雲街口,Da'an Forest Park,0.754645399046103
500106067,YouBike2.0_臺北轉運站,Taipei,1.29797588388515
500106068,YouBike2.0_莒光大埔街口,Taipei,1.20164469880645
500106069,YouBike2.0_捷運忠孝新生站(2號出口),Da'an Forest Park,1.47591499997304
500106070,YouBike2.0_光華商場,Da'an Forest Park,1.72449090082468
500106071,YouBike2.0_中山青島路口,Taipei,0.950873613631025
500106072,YouBike2.0_捷運中正紀念堂站(5號出口),Taipei,0.330410058723137
500106073,YouBike2.0_北平東杭州北路口,Taipei,1.53409290615249
500106074,YouBike2.0_王貫英先生紀念圖書館,Da'an Forest Park,1.48834882287026
500106075,YouBike2.0_金山信義路口,Da'an Forest Park,1.06308089727689
500106077,YouBike2.0_林森徐州路口,Taipei,0.821253496885657
500106078,YouBike2.0_徐州杭州路口,Taipei,1.12624717170565
500106079,YouBike2.0_捷運中正紀念堂站(6號出口),Taipei,0.242875835426893
500106080,YouBike2.0_捷運臺北車站(M2出口),Taipei,1.24256444292346
500106083,YouBike2.0_臺北市國父史蹟館(逸仙公園),Taipei,1.25510924613345
500106084,YouBike2.0_捷運西門站(5號出口),Taipei,0.8208107654526
500106085,YouBike2.0_弘道國中,Taipei,0.0792004114715482
500106086,YouBike2.0_臺北市第一女子高級中學,Taipei,0.219876218389271
500106087,YouBike2.0_台北市替代役中心,NTU,1.27436878306676
500106088,YouBike2.0_紹興徐州路口,Taipei,0.976618435339134
500106089,YouBike2.0_羅斯福寧波東街口,Taipei,0.827293355845978
500106090,YouBike2.0_自來水園區,NTU,0.952837478681823
500106091,YouBike2.0_仁愛林森路口,Taipei,0.768022454395106
500106092,YouBike2.0_捷運西門站(3號出口),Taipei,0.771569470575753
500106093,YouBike2.0_仁愛金山路口,Da'an Forest Park,1.28750863464947
500106094,YouBike2.0_杭州南路一段101巷口,Da'an Forest Park,1.21150273672519
500106095,YouBike2.0_仁愛杭州路口,Taipei,1.02485508590683
500106096,YouBike2.0_龍興里活動中心,Taipei,1.11995363377964
500106097,YouBike2.0_植物園,Taipei,0.973088334857261
500106098,YouBike2.0_郵政博物館,Taipei,0.673623813902266
500106099,YouBike2.0_林森北平路口,Taipei,1.33743278652791
500106100,YouBike2.0_北平紹興路口,Taipei,1.43734863032947
500106101,YouBike2.0_天津北平路口,Taipei,1.25878758787403
500106102,YouBike2.0_捷運忠孝新生站(1號出口),Da'an Forest Park,1.51949581990449
500106103,YouBike2.0_捷運忠孝新生站(5號出口),Da'an Forest Park,1.33184864971647
500106104,YouBike2.0_捷運臺大醫院站(1號出口),Taipei,0.356207959324924
500106105,YouBike2.0_臺大醫院兒童醫院,Taipei,0.867010138786403
500106106,YouBike2.0_林森濟南路口(東北側),Taipei,0.956446750809173
500106107,YouBike2.0_仁愛紹興街口(南側),Taipei,0.871178272327686
500106108,YouBike2.0_中華南海路口,Taipei,1.42715477826779
500106109,YouBike2.0_立法院台北會館,Taipei,0.607142450561888
500106110,YouBike2.0_捷運善導寺站(3號出口)(忠孝東路側),Taipei,1.17353431728424
500106111,YouBike2.0_國家音樂廳,Taipei,0.423263721303763
500106112,YouBike2.0_忠孝西重慶南路口,Taipei,1.08303795982691
500106113,YouBike2.0_濟南路二段8巷口,Taipei,1.28661681779327
500106114,YouBike2.0_仁愛金山路口(東南側),Da'an Forest Park,1.22789454470945
500106115,YouBike2.0_臺灣文學基地,Taipei,1.46013568608694
500106116,YouBike2.0_重慶南詔安街口,Taipei,1.40369901590481
500106117,YouBike2.0_文光公園,Da'an Forest Park,1.19251585931715
500106118,YouBike2.0_捷運中正紀念堂站(2號出口),Taipei,0.72118032819168
500106119,YouBike2.0_螢圃里小公園,Taipei,1.50278585167844
500106120,YouBike2.0_螢橋公園,Taipei,1.22714189125885
500106121,YouBike2.0_泉州寧波西街口,Taipei,0.889906015121781
500106122,YouBike2.0_和平西路二段98巷口,Taipei,1.10075211622375
500106123,YouBike2.0_仁愛新生路口(西南側),Da'an Forest Park,1.00253271336512
500106124,YouBike2.0_幸安市場,Da'an Forest Park,1.29030224852728
500106125,YouBike2.0_龍口市場,Taipei,1.22203191804427
500106126,YouBike2.0_捷運善導寺站(5號出口),Taipei,1.29644110539464
500106127,YouBike2.0_青島杭州路口,Taipei,1.28757856477932
500106128,YouBike2.0_詔安街37巷口,Taipei,1.37935094011725
500106129,YouBike2.0_南海路112巷口,Taipei,1.32983330063358
500106130,YouBike2.0_牯嶺街95巷,Taipei,1.46917726173335
500106131,YouBike2.0_仁愛紹興路口(北側),Taipei,0.914199480163815
500106132,YouBike2.0_貴陽博愛路口,Taipei,0.421356940242717
500106133,YouBike2.0_國立臺灣博物館南門館,Taipei,0.46563149617682
500106134,YouBike2.0_汀州路一段106巷口,Taipei,1.10847448792399
500106135,YouBike2.0_羅斯福路四段108巷口,NTU,0.405529102125516
500106136,YouBike2.0_公館水岸廣場,NTU,1.12133275225297
500107001,YouBike2.0_通北街65巷口,Science Education Center,2.82639902549639
500107002,YouBike2.0_圓山風景區,Science Education Center,2.41461130839456
500107003,YouBike2.0_樂群二堤頂大道口,Neihu,1.3090665871835
500107004,YouBike2.0_劍潭社區,Science Education Center,2.44800729453051
500107005,YouBike2.0_培英公園,Neihu,3.12985913805011
500107006,YouBike2.0_樂群二明水路口,Neihu,2.34068906430509
500107007,YouBike2.0_北安大直街口,Neihu,2.66566125403384
500107008,YouBike2.0_捷運劍南路站(2號出口),Neihu,2.13712064452292
500107009,YouBike2.0_樂群二敬業三路口,Neihu,1.95370750091208
500107010,YouBike2.0_樂群二敬業四路口,Neihu,1.74772863802874
500107011,YouBike2.0_捷運大直站(3號出口),Neihu,2.83999742102554
500107012,YouBike2.0_復興市民路口,Songshan,0.744690101239808
500107013,YouBike2.0_南京遼寧街口,Songshan,0.899151876517356
500107014,YouBike2.0_伊通長安路口,Songshan,1.58868872409254
500107015,YouBike2.0_新生長安路口,Taipei,1.90055050500364
500107016,YouBike2.0_市民林森路口,Taipei,1.49284225793383
500107017,YouBike2.0_南京新生路口,Taipei,2.04284923786178
500107018,YouBike2.0_一江公園,Songshan,1.97646112081055
500107019,YouBike2.0_松江公園,Songshan,1.79401704477183
500107020,YouBike2.0_新生長春路口,Taipei,2.4371267970092
500107021,YouBike2.0_第二果菜批發市場,Songshan,2.36423467530409
500107022,YouBike2.0_民生建國路口,Songshan,1.69325940633147
500107023,YouBike2.0_興安華城,Songshan,1.19562642299484
500107024,YouBike2.0_捷運中山國中站,Songshan,1.51134409038016
500107025,YouBike2.0_龍江錦州街口,Songshan,1.62502496374464
500107026,YouBike2.0_建國長春路口,Songshan,1.52090228187269
500107027,YouBike2.0_南京建國路口,Songshan,1.42668025953278
500107028,YouBike2.0_捷運松江南京站(7號出口),Songshan,1.78737050293201
500107029,YouBike2.0_朱崙商場,Songshan,1.01611778401578
500107030,YouBike2.0_中吉公園,Songshan,2.06050939393853
500107031,YouBike2.0_華山公園,Taipei,1.66576294169826
500107032,YouBike2.0_建國北路一段17巷,Songshan,1.33341211625473
500107033,YouBike2.0_江寧公園,Songshan,1.79967777923804
500107034,YouBike2.0_民權龍江路口,Songshan,1.77226825646109
500107035,YouBike2.0_捷運中山國小站(2號出口),Songshan,2.80789082491169
500107036,YouBike2.0_捷運行天宮站(3號出口),Songshan,2.12809505694883
500107037,YouBike2.0_林森農安街口,Songshan,3.10352531600549
500107038,YouBike2.0_捷運中山國小站(4號出口),Songshan,2.83706015064833
500107039,YouBike2.0_農安雙城街口,Taipei,3.17156699210846
500107040,YouBike2.0_新生德惠街口,Songshan,3.03121062830274
500107041,YouBike2.0_民族林森路口,Science Education Center,3.22211623499884
500107042,YouBike2.0_臺北市立美術館,Science Education Center,3.0042504471697
500107043,YouBike2.0_中山民族路口,Science Education Center,3.18429380886533
500107044,YouBike2.0_新生高架停車場(林森北路107巷口),Taipei,1.92950119129049
500107045,YouBike2.0_南京林森路口(東南側),Taipei,1.92223081364268
500107046,YouBike2.0_仁德公園,Songshan,2.2328186650651
500107047,YouBike2.0_中原公園,Songshan,2.37660845107343
500107048,YouBike2.0_下埤公園,Songshan,2.17372966520629
500107049,YouBike2.0_五常國中,Songshan,1.93448373405084
500107050,YouBike2.0_榮星花園,Songshan,1.99727577579302
500107051,YouBike2.0_民權建國路口,Songshan,1.99974054544393
500107052,YouBike2.0_松江路431巷口,Songshan,2.56194825512661
500107053,YouBike2.0_新喜公園,Songshan,2.63315171170681
500107054,YouBike2.0_吉林路407巷口,Songshan,2.7796756996107
500107055,YouBike2.0_民族松江路口,Songshan,2.80836131452058
500107056,YouBike2.0_林安泰古厝,Science Education Center,3.09397590020875
500107057,YouBike2.0_中山公民會館,Taipei,2.79153080598376
500107058,YouBike2.0_渭水八德路口,Songshan,1.5836006243418
500107059,YouBike2.0_捷運中山站(2號出口),Taipei,1.76333458091036
500107060,YouBike2.0_撫順公園,Taipei,3.02373359738763
500107061,YouBike2.0_新生公園,Songshan,2.97802625043196
500107062,YouBike2.0_捷運行天宮站(1號出口),Songshan,2.0717066637656
500107063,YouBike2.0_林森長春路口,Taipei,2.1913063266263
500107064,YouBike2.0_建國農安街口,Songshan,2.27251657859809
500107065,YouBike2.0_松江路77巷口,Songshan,1.75109799378302
500107066,YouBike2.0_建國長安路口,Songshan,1.38685218186531
500107067,YouBike2.0_市民新生路口,Da'an Forest Park,1.88620609981015
500107068,YouBike2.0_民權吉林路口,Songshan,2.52918449317273
500107069,YouBike2.0_中山農安街口,Taipei,3.1337923717719
500107070,YouBike2.0_捷運行政大樓,Taipei,2.11922105549181
500107071,YouBike2.0_中吉公園(松江路188巷),Songshan,2.07232932147611
500107072,YouBike2.0_吉林路123巷口,Songshan,2.25155009505025
500107074,YouBike2.0_中原民生路口,Songshan,2.41023144055196
500107075,YouBike2.0_國立臺北大學(臺北校區),Songshan,1.3018683574701
500107076,YouBike2.0_錦州吉林路口,Songshan,2.43491643116949
500107077,YouBike2.0_中山北路二段59巷口,Taipei,2.19424358602093
500107078,YouBike2.0_永盛公園(民生東路一段23巷),Taipei,2.54408965309807
500107079,YouBike2.0_新生錦州街口,Songshan,2.6119482078905
500107080,YouBike2.0_濱江街199巷口,Songshan,2.93578307243504
500107081,YouBike2.0_大佳社區公園,Songshan,2.97415687210914
500107082,YouBike2.0_濱江果菜市場,Songshan,2.55129661914067
500107083,YouBike2.0_興安合江路口,Songshan,1.38006415964611
500107084,YouBike2.0_復興北路514巷口東側,Songshan,2.12786408134411
500107085,YouBike2.0_台泥大樓,Taipei,2.75910829555744
500107086,YouBike2.0_植福樂群路口,Neihu,1.57002191530494
500107087,YouBike2.0_新興公園,Taipei,2.81822736758268
500107088,YouBike2.0_南京伊通街口,Songshan,1.57942685505712
500107089,YouBike2.0_南京龍江路口,Songshan,1.10397341902313
500107090,YouBike2.0_撫順街41巷(崇德宮前),Taipei,2.93813627255395
500107091,YouBike2.0_臺北市立圖書館大直分館,Neihu,2.93385350845204
500107092,YouBike2.0_捷運大直站(1號出口),Neihu,2.86308765408901
500107093,YouBike2.0_捷運松江南京站(4號出口),Songshan,1.76816591146322
500107095,YouBike2.0_中429公園,Neihu,2.00747203476312
500107096,YouBike2.0_長春路137巷口,Songshan,2.19690650213639
500107097,YouBike2.0_松江民生路口,Songshan,2.01909194119108
500107098,YouBike2.0_松江路132巷口,Songshan,2.09701337373722
500107099,YouBike2.0_長春吉林路口,Songshan,2.13857515610294
500107100,YouBike2.0_長春一江街口,Songshan,2.03615228104553
500107101,YouBike2.0_捷運松江南京站(8號出口),Songshan,1.82310288874601
500107102,YouBike2.0_南京一江街口,Songshan,1.92684541316527
500107103,YouBike2.0_松江長春路口,Songshan,1.89586370342171
500107104,YouBike2.0_經國七海文化園區,Science Education Center,2.76546117438937
500107105,YouBike2.0_民族玉門街口,Science Education Center,3.08082642223297
500107106,YouBike2.0_新生農安街口,Songshan,2.90694833852576
500107107,YouBike2.0_稻江高級護理家事職業學校,Songshan,2.87916593381005
500107108,YouBike2.0_捷運大直站(3號出口)_1,Neihu,2.89945296831221
500107109,YouBike2.0_樂群二明水路口_1,Neihu,2.32987150546658
500107110,YouBike2.0_民權吉林路口(南側),Songshan,2.52747380940876
500107111,YouBike2.0_長春龍江路口,Songshan,1.22363780571817
500107112,YouBike2.0_民權新生路口,Songshan,2.78472776746649
500107113,YouBike2.0_建國長春路口(北側),Songshan,1.51795338398147
500107114,YouBike2.0_中山行政中心,Songshan,2.43119906436343
500107115,YouBike2.0_臺北市立美術館_1,Science Education Center,2.93033106660977
500107116,YouBike2.0_劍潭社區_1,Science Education Center,2.51062850984804
500107117,YouBike2.0_濱江國小游泳池,Neihu,1.38896358331374
500107118,YouBike2.0_林森公園,Taipei,1.95658006467453
500107119,YouBike2.0_中428公園,Neihu,2.23133372701835
500107120,YouBike2.0_復華公園,Songshan,1.16395319814724
500107121,YouBike2.0_新生民族路口(西南側),Songshan,3.15104538819532
500107122,YouBike2.0_捷運南京復興站(1號出口),Songshan,0.899623591585102
500107123,YouBike2.0_八德市場(北側),Songshan,1.46081114809529
500107124,YouBike2.0_龍江朱崙街口,Songshan,1.01957974742966
500107125,YouBike2.0_大直街94巷,Neihu,2.86624710038964
500107126,YouBike2.0_捷運南京復興站(8號出口),Songshan,0.804296316878665
500107127,YouBike2.0_民權建國路口(南側),Songshan,2.02229948629217
500107128,YouBike2.0_林森德惠街口,Songshan,3.2056825619362
500107129,YouBike2.0_新生濱江街口(東南側),Science Education Center,3.08532589591392
500107130,YouBike2.0_新生北路一段62巷口,Taipei,1.90846644457602
500107131,YouBike2.0_新生長春路口(東北側),Taipei,2.34646715283944
500107132,YouBike2.0_捷運劍南路站(1號出口),Neihu,2.16165754359425
500107133,YouBike2.0_敬業三樂群三路口(西北側),Neihu,1.97211112748509
500107134,YouBike2.0_長春路258巷2弄口,Songshan,1.31085447437967
500107135,YouBike2.0_長寧大廈社區(南側),Songshan,0.938867806948491
500107136,YouBike2.0_建國五常街口,Songshan,2.16552082878005
500107137,YouBike2.0_中山北路二段62巷口,Taipei,2.25860173046769
500107138,YouBike2.0_市民安東街口,Songshan,0.942802073089727
500107139,YouBike2.0_市民大道二段5巷口,Taipei,1.34720052967303
500107140,YouBike2.0_捷運中山站(3號出口),Taipei,1.78608440859593
500107141,YouBike2.0_建國北路高架橋下停車場G區,Songshan,1.82695327426864
500107142,YouBike2.0_朱崙公園,Songshan,0.854137867341823
500107143,YouBike2.0_朱崙復興北路口,Songshan,0.683096073263488
500107144,YouBike2.0_捷運行天宮站(4號出口),Songshan,2.19573064620713
500107145,YouBike2.0_建國北路三段86巷口,Songshan,2.46632850674132
500107146,YouBike2.0_正守公園,Taipei,1.83445889015313
500107147,YouBike2.0_四平松江路口,Songshan,1.85944451926164
500107149,YouBike2.0_北安通北街口,Science Education Center,3.12597424282735
500107150,YouBike2.0_民權東復興北路口(西北側),Songshan,1.68734764153076
500107151,YouBike2.0_臺北市立大同高中,Songshan,1.67900531909067
500107152,YouBike2.0_中崙加油站,Songshan,1.10515631540596
500107153,YouBike2.0_北安明水路口(自強隧道),Neihu,2.44414791717848
500107154,YouBike2.0_中正國小(南京東路三段48巷),Songshan,1.24123368675075
500107155,YouBike2.0_臺北時代廣場,Neihu,1.40984082142601
500107156,YouBike2.0_吉林農安街口(西北側),Songshan,2.70858743508985
500107157,YouBike2.0_濱江國中,Neihu,1.40616425786943
500107158,YouBike2.0_環山抽水站,Neihu,1.26710741610891
500107159,YouBike2.0_民權中山路口(東北側),Taipei,2.9163397795711
500107160,YouBike2.0_復興五常街口(西南側),Songshan,1.81755511558626
